"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"𝘀𝗮𝘃𝗲 𝗿𝗮𝗷𝗮 𝘀𝗺𝗽𝗮𝘁","0","0","2025-06-09T15:00:36.000Z","my_fav_oshi_muthe","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7462631105037435922","7513964661504328455","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/04c0961c5ace82499508b9e8b5730a9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=481cbadf&x-expires=1756648800&x-signature=khE4%2BvZMBSrTAl0EA4M7I%2FxrBqs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"tolong tangkap orang korupsi di penjara","0","0","2025-07-01T09:47:46.000Z","vunk.kals","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7294839319716496389","7522046757971936001","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/241db0c5dbb417d35e296cae3eb79978~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e3011420&x-expires=1756648800&x-signature=JleOSUUVtOjr2bHPK83lkDAu7xw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"SAVE RAJA AMPAT
SAVE TANAHKU PAPUA
PAPUA BUKAN TANAH KOSONG
JANGAN HANCURKAN KEINDAHAN RAJA AMPAT","1","0","2025-06-05T15:02:07.000Z","mafazii123","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7251805297579852806","7512480098138718983","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/54c31a89b0874a197bf7295abf656d1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9cc76dba&x-expires=1756648800&x-signature=SL6WOTv8MAJAVK%2FCibJvZ8u4HD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"#SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA AMPAT #SAVE RAJA","0","0","2025-06-09T09:02:32.000Z","putzzx20128","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7502787656541438984","7513872401965286151","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5588e5ee34348c8485eb955ae6f70785~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2a4a1b8c&x-expires=1756648800&x-signature=OOeBkJa0fsZ6BUQym3rhAQAjwcA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bener ni!!","2",,"2025-04-13T05:38:41.000Z","lutpiii56","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7328070497823736838","7492667956121092872","https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d08b7&x-expires=1756648800&x-signature=lBsFPpDf83dJTdeaIGzH%2BuAqLwU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mereka terkait gizi masyarakat aja gak paham. kok malah lulus. pedoman gizi seimbang aja gatau pak pak🤣, ahli gizi asli malah dilepeh gini. lebih baik gaperlu itu rekrut sppi, gak guna isinya orang bawaan semua. ga ngrti nanti gimana itu program, yakin bgt rancu kedepannya karna maksa dan TIDAK SESUAI BIDANGNYA.","2",,"2025-04-12T01:29:53.000Z","djokovhyo_4","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7349072459247649797","7492232762708067079","https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d08b7&x-expires=1756648800&x-signature=lBsFPpDf83dJTdeaIGzH%2BuAqLwU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"berarti sama. dong seperti 10 lalu ,","0",,"2025-04-12T01:44:53.000Z","bangkumis720yono","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6944808243542688770","7492236558244037394","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f3ce6095b85136517bb3df7a7ff5244e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca38f504&x-expires=1756648800&x-signature=E6s%2B00TUeMsqhrCUJaWLnpG1MuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"relate nih, bener banget. seleksi sppi sangat2 tdk profesional dan tdk transparan","0",,"2025-04-12T14:01:31.000Z","inggry_toga","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6837035033761809410","7492426486570697479","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ab888def13973cd489b2042f3e3f8ee0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf16c4e4&x-expires=1756648800&x-signature=%2FAaKXk%2B4bTo7xGbxP9c%2FSWlFsIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Yakin tu ngomong gitu, coba survey dong batch 1 brp org yg keluarganya TNI jangan cuma komen gapunya data wkwk","0",,"2025-04-12T05:16:59.000Z","doyorealben","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6898557421431342081","7492291293315089170","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4e5500b5f21ab5b54a80ff3bd2da8ff6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b209b2d&x-expires=1756648800&x-signature=pXrJqUgQcsDCBPYW4Y8WBH4Nmck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sini ke sby kalo mau tau, b3 banyak kecurangan cuy jgn samakan b1, b2","0",,"2025-04-12T09:05:03.000Z","djokovhyo_4","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7349072459247649797","7492350072299111175","https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f22d08b7&x-expires=1756648800&x-signature=lBsFPpDf83dJTdeaIGzH%2BuAqLwU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"di bayar brp lu jdi buzzer","0",,"2025-06-07T04:03:21.000Z","raqxts505","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7508347634958205953","7513053113168118548","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8152ff5e8c3fa55b68dc418fe47a8a97~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=62f767ef&x-expires=1756648800&x-signature=iNPUjATE0gRIIwI0Vrf6PaY0CF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lo bisanya apa dek, selain nyinyir? sekolah yg bener dek 🤣🤣🤣","0",,"2025-05-08T16:04:23.000Z","produk.rumahkita","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7158432122897777669","7502106338181939976","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/184671ab2e77582236934274af632c23~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8d966c04&x-expires=1756648800&x-signature=%2B7yD653%2F8L3Tepb3JJ%2F1tHius0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ternak abah ternak banteng
▀█▀ █▀█ █░ █▀█ █░
░█░ █▄█ █▄ █▄█ █▄","0",,"2025-05-08T15:59:43.000Z","produk.rumahkita","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7158432122897777669","7502105145313493767","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/184671ab2e77582236934274af632c23~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8d966c04&x-expires=1756648800&x-signature=%2B7yD653%2F8L3Tepb3JJ%2F1tHius0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"cma bsa gitu doang ternak mulyono?","0",,"2025-05-06T18:15:18.000Z","rightlife112","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7346620300165776390","7501397910505014024","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/70854c02bb990077ae5b3a281a05d5f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e7de3d49&x-expires=1756648800&x-signature=WlMiBXMOdBCcll%2FCgn%2B%2Flj9Dl4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"▀█▀ █▀█ █░ █▀█ █░
░█░ █▄█ █▄ █▄█ █▄","0",,"2025-05-06T13:06:19.000Z","produk.rumahkita","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7158432122897777669","7501318300102836999","https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/184671ab2e77582236934274af632c23~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8d966c04&x-expires=1756648800&x-signature=%2B7yD653%2F8L3Tepb3JJ%2F1tHius0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"buzzer mnyt😹","0",,"2025-04-20T22:49:37.000Z","flamewithyou","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7146927040104662042","7495531128108860167","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9a406c061f4e08baa5ebec6eb8bd9612~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=86183ced&x-expires=1756648800&x-signature=olnQMD7nTpL9L9A90T0Jdm4nnDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"analogi lu sempit bgt","0",,"2025-04-19T16:47:30.000Z","rightlife112","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7346620300165776390","7495066826784785160","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/70854c02bb990077ae5b3a281a05d5f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e7de3d49&x-expires=1756648800&x-signature=WlMiBXMOdBCcll%2FCgn%2B%2Flj9Dl4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"sorry aja klo yg kmu mksd sesuai sama vt emang eksekusinya gabisa sekali jdi. dikira bandung bondowoso apa. lagipun banyak jga yg udah merasakan program ini. daerahku jga balita & bumil uda pada dapet","0",,"2025-04-15T06:56:00.000Z","iyaakuiyaa_","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6924947648895386625","7493429981353526032","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b14c6958f8bafd7d3888cff53f2c8b82~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ba43fa7&x-expires=1756648800&x-signature=lAqv8%2FHCvicBkGeyZcQye6mU7Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"ga nangkepnya sebelah mana? lu aja ngomen ""rapat ga guna"" kek gtu bisa dibilang kritik? mahasewa yg ngata""in pake nama hewan itu jga kritik?","0",,"2025-04-14T23:05:35.000Z","iyaakuiyaa_","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6924947648895386625","7493308495212413712","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b14c6958f8bafd7d3888cff53f2c8b82~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ba43fa7&x-expires=1756648800&x-signature=lAqv8%2FHCvicBkGeyZcQye6mU7Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"lagian apa salahnya si liat baiknya dan ngedukung. sakit atimu dalem bgt ya?","0",,"2025-04-14T10:05:29.000Z","iyaakuiyaa_","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6924947648895386625","7493107744368902929","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b14c6958f8bafd7d3888cff53f2c8b82~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ba43fa7&x-expires=1756648800&x-signature=lAqv8%2FHCvicBkGeyZcQye6mU7Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"gua sendiri walaupun pemilih tp klo emang ada salah atau ga tepat buat rakyat jga mau mengkritik. ingat ya KRITIK BUKAN HINAAN KEK ORANG"" PEMBENCI","0",,"2025-04-14T10:04:06.000Z","iyaakuiyaa_","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6924947648895386625","7493107417262752513","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b14c6958f8bafd7d3888cff53f2c8b82~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ba43fa7&x-expires=1756648800&x-signature=lAqv8%2FHCvicBkGeyZcQye6mU7Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"dikira yg bayar pajak cma lu doang? nonton vt ampe abis ga? emang klo udah benci mau org sebaik apapun ya bakal cari celah buat salahnya","0",,"2025-04-14T10:03:17.000Z","iyaakuiyaa_","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6924947648895386625","7493107158197715728","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b14c6958f8bafd7d3888cff53f2c8b82~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ba43fa7&x-expires=1756648800&x-signature=lAqv8%2FHCvicBkGeyZcQye6mU7Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Lu aja klo gitu yg nyalon😂 mau tau kerja lo gimana😂","0",,"2025-04-14T04:36:34.000Z","akukamu_723","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7255187807290590214","7493023047424312071","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dae27f47b624e2710efbc4f399e952fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7e60ef73&x-expires=1756648800&x-signature=Op1bQ4DAyImy7dKK7Oq7K47vmCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"InsyaAllah habib Walid anies baswedan membawa perubahan untuk Indonesia emas 🥰","0",,"2025-04-13T09:33:46.000Z","syarifahtryn","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6842991716175758337","7492728359828570885","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/dfe36d18ccac88d47808276be6951ce7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=85d554f4&x-expires=1756648800&x-signature=AKQ2f45vIhrz5snJ3bdLGfz0yg0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"anis la siapa?","0",,"2025-04-13T10:38:11.000Z","sohibsundarisukoco","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6930954097587766273","7492745137455072020","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8856b1d92e90e33fe61b11bda9dd8e7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9419f1e&x-expires=1756648800&x-signature=3J2mraEVEEO1rdBoklbfZsEqSHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"anaknya dikasi makan bapaknya kerja petani hasil pertaniannya negara yg beli dikasi lagi ke anaknya","0",,"2025-04-14T03:24:47.000Z","pasukantoktok","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7140194937815204890","7493004528825615112","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9d817eb5870644df1727349af158cc40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89a304f4&x-expires=1756648800&x-signature=skRkBRc2TkJpl8oa%2FXBxf%2FRwmgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mending pindah negara aja ke Qatar atau ngga Islandia hidupnya udah di jamin pemerintah dari bayi sampai dapat kerja","1",,"2025-04-13T14:32:44.000Z","zyunspoke","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7279600795560674310","7492805572947395335","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b31a657fc4ac173e826d5b8b938f60b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a790ca82&x-expires=1756648800&x-signature=q29%2FsowAm0Np3mH%2BrsbwIh9oTHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"udah dapet kerja malah demo kok minta pt nya tutup wkwk gimana tuh","0",,"2025-04-16T05:18:55.000Z","ddyyyyaaa","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6887825962818749442","7493776094942233362","https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f15ec73c6196d47d1069cd737be4f50f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0f3abd7&x-expires=1756648800&x-signature=jWyFhZE0S%2FdJF1j7ZvdrQfboFhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😭","0",,"2025-04-12T00:06:00.000Z","pipuwppp","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","6793492524553733122","7492211066878247687","https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b28dc7d9e54e2aaf8a2f29940312d908~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fddd47b8&x-expires=1756648800&x-signature=6Xv5FYTpOPACl03YFuzMV3vgqZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kenapa,Pdahal usah nya gede bet","1",,"2025-04-22T14:28:58.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496144383940805393","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"lu mikir makan gratis untuk seluruh sekolah buktinya sampai sekarang pun ngak ada","0",,"2025-04-22T17:17:09.000Z","anak.melayu393","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7457431661824066565","7496187712601539335","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af8a6d1a1555200f8096685c92cb87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae5f0157&x-expires=1756648800&x-signature=6Fw1843%2By9FQ9otYqdB%2B2%2FTwtiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"lu pikir Indonesia 1 pulai kah","2",,"2025-04-23T04:12:03.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496356478032036609","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jadi harus nunggu habis jabatan","0",,"2025-04-23T04:16:08.000Z","anak.melayu393","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7457431661824066565","7496357506517975816","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af8a6d1a1555200f8096685c92cb87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae5f0157&x-expires=1756648800&x-signature=6Fw1843%2By9FQ9otYqdB%2B2%2FTwtiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Hadeh ni orang gak sabaran bener,Tempat gua aja udah dapet cuma belum semua kalo lu belum ya sabar lah bahan makanan gak murah","2",,"2025-04-23T06:04:54.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496385577718514448","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"udah 1 th","0",,"2025-04-23T06:49:05.000Z","anak.melayu393","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7457431661824066565","7496396948857979656","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af8a6d1a1555200f8096685c92cb87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae5f0157&x-expires=1756648800&x-signature=6Fw1843%2By9FQ9otYqdB%2B2%2FTwtiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Pas itu masih buat rencana cik, melihat negara yang miskin","0",,"2025-04-23T06:50:21.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496397275699921684","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"alasan apa lagi ini","0",,"2025-04-23T06:53:08.000Z","anak.melayu393","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7457431661824066565","7496397987645227794","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af8a6d1a1555200f8096685c92cb87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae5f0157&x-expires=1756648800&x-signature=6Fw1843%2By9FQ9otYqdB%2B2%2FTwtiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"dah gua tanya kalo lu jadi ya presiden masih pas kondisi negara kek gini mau ngapain","0",,"2025-04-23T06:59:38.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496399646018994965","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"makanya jangan sembarang bicara kalau ngak bisa mengerjakan","0",,"2025-04-23T07:00:47.000Z","anak.melayu393","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7457431661824066565","7496399927666377480","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/af8a6d1a1555200f8096685c92cb87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae5f0157&x-expires=1756648800&x-signature=6Fw1843%2By9FQ9otYqdB%2B2%2FTwtiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Dah jawab pernyataan gua dulu(yang sembarang bicara aja elu)","0",,"2025-04-23T07:02:52.000Z","hey998873678","https://www.tiktok.com/@partaigerindra/video/7491960009132182790","7487229546685645840","7496400515371189012","https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/87b6d43a6d13b3c3c86f62b4782d0398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8609e23&x-expires=1756648800&x-signature=vXGHiM5gDhxQGIS8%2Bhsdou5B7Xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
